Gene	WT	hoD	sir1D	sir2	sir3	sir4DK
YIR021W-A	2.0975	1.05474	0	1.04957	1.54744	0
YIR023C-A	6.17137	12.8183	10.4771	15.5736	10.9552	16.2414
YIR024C	20.1759	24.8595	25.8879	19.3051	18.0184	24.3766
YIR030W-A	9.55377	11.3277	9.71576	11.6947	8.52879	15.2998
YIR035C	252.456	254.522	281.88	246.926	313.23	330.729
YIR036W-A	9.42719	9.00316	8.54126	5.85523	11.3365	9.47639
YIR040C	6.02163	2.66243	4.63281	3.90926	6.21597	5.77391
YIR042C	24.8832	23.3652	27.1387	20.2431	25.4193	29.5059
YIR043C	4.15788	3.67269	3.71681	7.3063	6.34867	5.53526
YIR044C	2.31909	0.873386	4.13467	12.4866	11.0991	2.94377
YJL007C	0	0	0.646297	0	0.256611	0
YJL009W	52.244	59.2164	50.2585	92.2185	44.6801	68.4566
YJL015C	37.1896	28.0967	26.994	37.4159	34.5392	50.7599
YJL016W	56.5832	52.4532	56.9066	46.3301	63.0886	77.3604
YJL020W-A	0	0	0	0	0	0
YJL022W	0.459431	1.04046	0.688357	0	1.34927	0.632032
YJL026C-A	0	8.96935	0	1.23483	10.0601	0
YJL027C	2.5242	2.29252	1.67409	2.66431	1.06066	3.15572
YJL028W	0.410232	0.467471	0.182118	0.651066	0.218871	1.05382
YJL032W	11.0453	17.8051	13.3172	9.4001	11.9149	8.97862
YJL043W	1.68103	1.4159	0.918944	1.85268	1.76087	1.56517
YJL045W	2.86363	2.25598	2.63814	2.53705	2.94585	2.40688
YJL047C-A	0	13.9817	7.6497	39.2395	9.46726	11.7669
YJL049W	3.14784	4.80651	5.59731	5.44496	4.06005	5.12054
YJL052C-A	0	0	0	0	0	0
YJL055W	116.799	116.521	135.813	103.773	102.179	141.135
YJL064W	11.5107	14.2416	19.2106	19.0993	11.5345	10.9696
YJL067W	13.1049	18.2996	21.3058	9.57879	17.8427	26.4964
YJL068C	61.1933	51.5483	55.7095	46.0971	64.3936	75.1366
YJL070C	8.77136	9.89914	10.9312	9.43769	11.2968	11.4534
YJL077W-A	0	0	0	0	0	0
YJL077W-B	0	0	0	0	0	0
YJL086C	0	0.20743	0	0.228775	0	0
YJL107C	11.6653	10.8063	12.3708	17.8154	17.3449	9.6729
YJL113W	1.40568	1.60348	1.998	1.21109	1.44044	1.25809
YJL114W	0.265024	0.668192	0.0753155	0.00822759	0.191843	0.029234
YJL118W	21.3329	14.8233	13.5562	20.0713	14.2587	16.544
YJL119C	3.02054	6.01474	5.31251	6.20481	5.32961	3.75024
YJL120W	2.78297	1.38352	1.15647	1.23124	2.62362	3.88916
YJL127C-B	103.193	121.999	128.9	154.159	78.6925	129.376
YJL127W-A	0	62.5706	85.0263	0	32.919	0
YJL132W	9.71011	8.48185	9.51171	9.62075	9.59597	9.68222
YJL133C-A	67.1964	69.3532	59.9918	183.757	151.972	303.501
YJL135W	0.715092	0.627217	0.349926	1.00684	0.501811	1.07781
YJL136W-A	0	0	0	0	0	0
YJL144W	68.2559	74.4006	98.8658	26.5111	75.0662	105.536
YJL147C	5.89641	7.59542	8.61317	7.32279	7.89652	6.57569
YJL150W	0.263608	1.74649	1.74739	6.01363	3.55661	0.882622
YJL152W	96.7548	85.3886	93.0696	100.538	104.991	148.395
YJL156W-A	17.2153	16.7409	14.0702	11.2807	14.7131	17.775
YJL160C	3.87857	4.48601	4.22188	3.98276	5.22872	6.0135
YJL163C	10.1005	8.30613	9.38158	7.55127	11.7625	12.1138
YJL169W	15.3509	14.5239	17.6476	19.512	13.7337	18.3464
YJL171C	439.548	393.509	395.379	326.145	389.371	449.052
YJL175W	2.5018	2.48179	1.25679	0.2458	3.86294	0.263607
YJL181W	5.14304	4.46151	5.36213	4.80424	4.6134	3.52596
YJL182C	0.474875	0.851924	0.322718	0	0.498096	0
YJL185C	7.87121	5.93749	6.37982	11.8875	10.6208	8.93729
YJL193W	26.4458	20.2574	20.1054	17.4392	21.6732	20.2054
YJL195C	0.982395	1.49838	1.33392	0.380572	1.36697	0.865878
YJL197C-A	0	0	0.24329	0	0	1.61343
YJL202C	13.1599	15.728	17.5994	13.0497	8.58912	10.5143
YJL206C	10.0792	8.34098	8.01889	8.02462	9.10672	7.89558
YJL211C	36.4075	24.309	26.8348	31.1136	36.979	31.4358
YJL213W	37.1537	45.7476	44.2495	31.6936	69.2469	62.5583
YJL215C	2.01904	2.20765	2.14119	2.88452	0.385081	3.45693
YJL218W	6.37275	7.97766	7.35255	6.04077	8.60879	6.63667
YJL220W	0.304052	0.526514	0.471484	0.617363	0.423538	0.4374
YJL222W-A	0.562949	0.275851	0.203517	0	0	0.852322
YJL222W-B	11.5861	10.7655	6.81021	0	10.3643	5.53796
YJL225C	16.3123	12.6842	13.3033	11.9104	14.6062	14.0391
YJL225W-A	0	0.555637	0	1.42261	0	4.1368
YJR003C	20.083	23.4352	21.4024	23.8749	20.4074	17.0723
YJR005C-A	0.315083	1.26255	0.68715	0.978425	2.50392	0.947353
YJR008W	22.9753	27.4297	37.3685	16.1711	22.9678	32.5648
YJR011C	15.0455	16.6408	16.308	12.577	12.6399	9.54512
YJR012C	16.6177	16.8556	22.5979	16.1836	18.06	16.3083
YJR015W	105.405	75.7995	72.3326	65.653	83.9408	68.2296
YJR018W	27.5445	23.2902	22.8243	47.589	27.1192	38.2007
YJR020W	11.5746	9.21991	5.78027	8.79301	10.8107	7.46659
YJR023C	5.28249	6.6808	8.00324	6.50601	4.43436	5.60027
YJR027W	86.0658	90.8155	107.751	31.0429	71.9826	49.2733
YJR029W	98.291	102.084	120.225	36.6741	82.346	62.1741
YJR030C	10.3356	7.10332	7.83138	9.68443	9.6704	9.72111
YJR037W	0.562594	0.79466	1.21959	0.570147	0	0.526516
YJR038C	1.96178	1.94399	2.23099	1.03151	1.33801	0.563945
YJR039W	6.98039	6.12628	7.11082	6.06053	7.21135	8.30015
YJR054W	14.7061	12.8489	14.0475	14.052	11.3672	9.97193
YJR056C	11.442	13.0761	15.0686	21.5048	13.5458	15.5122
YJR061W	10.5732	9.19924	9.74355	8.89375	9.58133	10.6944
YJR071W	95.5447	79.4125	74.6248	92.4375	79.2119	59.4571
YJR079W	0.291958	1.5145	0.456105	2.7631	0.928476	0.95325
YJR085C	337.906	258.941	272.148	217.8	205.382	197.903
YJR087W	45.0656	55.0024	53.5713	61.233	41.7931	52.3373
YJR096W	57.4429	72.1632	92.9142	47.7586	70.6394	88.6757
YJR098C	5.31454	5.89018	5.51451	4.43565	5.87099	4.82031
YJR107W	25.0759	18.041	19.8979	24.8475	22.3664	26.672
YJR111C	46.2992	42.1047	50.2753	37.0245	39.7687	48.1699
YJR112W-A	67.8607	49.1571	58.3649	61.742	50.9649	62.4456
YJR114W	22.2727	16.3092	21.2516	22.8276	22.6572	19.208
YJR115W	11.1685	7.28368	8.61544	20.945	21.2625	24.5364
YJR116W	62.0424	43.7691	47.2396	32.0589	55.3997	62.1781
YJR120W	0.313448	0	0.453479	0.502109	0.404426	0.292904
YJR124C	42.7234	33.537	30.9882	39.7876	37.7036	29.4006
YJR128W	1.46513	0.808837	0.511742	0.594691	0.402709	1.13022
YJR129C	14.2385	12.6181	14.7313	17.8006	14.7212	13.9674
YJR140W-A	0	12.4843	0.027689	17.324	0	8.59719
YJR141W	21.86	21.7489	22.6647	23.2567	19.6217	19.6121
YJR142W	40.2485	48.2194	51.3881	30.6682	41.6788	50.0562
YJR146W	18.621	11.2108	11.6448	16.2368	14.3343	22.9116
YJR149W	8.35358	9.05541	10.1322	6.49894	12.1552	11.7678
YJR151W-A	0	0	0	0	0	0
YJR154W	9.15308	10.0679	12.4488	4.74665	7.91938	6.45324
YJR157W	0.182411	0.719237	0.134432	0.348424	2.18678	0.563945
YJR162C	0.370302	0.374881	0.333687	1.42553	1.42503	0.292904
YJU2	9.249	10.215	12.4386	6.12662	8.22893	6.36915
YJU3	75.0735	79.6977	94.9341	72.5571	79.7316	82.9202
YKE2	81.5975	94.846	90.3857	103.279	60.475	75.3812
YKE4	102.105	82.3696	87.8038	96.0444	77.6547	94.6933
YKL018C-A	47.6233	46.497	52.6776	61.2145	60.2149	70.3779
YKL023C-A	210.507	187.613	156.209	183.066	181.257	214.103
YKL023W	17.7672	18.2196	20.7762	20.0073	17.1505	25.4728
YKL027W	32.2561	30.2327	28.594	37.6619	28.7346	35.0493
YKL030W	129.213	126.914	105.738	176.96	115.75	160.585
YKL031W	5.85714	5.34272	3.72363	2.46163	4.78011	5.08392
YKL033W-A	177.015	157.048	159.854	178.531	175.032	172.799
YKL036C	5.1112	5.40844	3.90826	2.33034	5.09218	5.68404
YKL044W	11.1834	8.10688	8.17923	1.64242	8.15786	5.43177
YKL047W	21.2509	20.5128	19.4331	20.0555	21.1409	20.7656
YKL050C	2.4258	2.06993	2.6952	2.15278	2.00131	2.45777
YKL053W	7.05301	6.05541	7.66238	14.2555	5.21955	9.18396
YKL063C	34.8007	46.2271	45.3782	48.4061	41.017	47.0575
YKL065W-A	4.50142	5.37351	3.07687	8.64646	7.35036	9.33615
YKL066W	18.4994	19.922	20.7039	15.6062	26.6359	21.0168
YKL068W-A	123.864	117.041	124.638	113.607	141.307	162.153
YKL069W	40.0097	44.468	46.8696	45.2895	35.782	39.5532
YKL070W	29.9536	22.1285	22.5974	26.579	23.2241	24.1223
YKL071W	13.7901	14.3022	14.1755	15.8783	15.9867	17.1534
YKL075C	16.9876	19.0167	19.1283	17.3369	17.9749	19.3313
YKL077W	134.147	120.391	117.832	117.91	125.087	128.063
YKL083W	15.6072	19.3325	23.1688	45.8011	17.0704	25.4461
YKL091C	38.8273	38.5273	43.9243	24.659	47.687	55.937
YKL096C-B	0	3.60107	7.2362	0	0	0
YKL097C	1.02872	0.675754	1.16084	0.636435	0.921322	0.436949
YKL100C	109.61	79.1483	82.6624	55.5468	89.8277	80.9873
YKL100W-A	0	0	0	0	0	0
YKL102C	3.65698	3.92807	5.0227	5.27628	3.04297	3.68309
YKL105C	10.3697	9.5402	10.01	7.02572	9.30442	8.57679
YKL106C-A	39.021	0	0	0	0	0
YKL107W	3.06686	2.62347	3.22509	2.92257	4.41965	4.45252
YKL111C	21.5852	17.16	18.3945	18.4846	23.2279	26.4643
YKL115C	3.14182	3.22762	3.36235	1.81742	4.92523	0.762723
YKL118W	4.20217	4.36213	7.26834	3.58211	3.25921	5.8762
YKL123W	5.52067	6.62136	9.37738	10.2607	8.65832	14.4997
YKL131W	8.49339	7.6096	6.40932	6.39545	6.67953	8.28557
YKL133C	7.43179	8.31686	9.36475	7.62789	6.22593	6.51533
YKL136W	39.0177	28.1632	30.4916	46.0761	31.4998	36.0771
YKL147C	4.93936	4.32985	4.39296	2.23246	7.05655	5.38055
YKL151C	38.2906	36.2848	47.3626	32.5427	54.2732	64.5253
YKL153W	6071.64	5011.38	5327.62	4499.3	6477.98	9422.23
YKL156C-A	0	0	0	0	0	0
YKL162C	6.37402	6.95245	7.91065	7.39251	7.91492	7.26791
YKL162C-A	30.1651	40.0044	28.9148	42.2609	36.1104	37.7855
YKL165C-A	0.922202	2.00335	2.32978	2.92964	2.18799	1.63431
YKL169C	25.3902	36.7149	38.9459	37.6281	34.12	44.2226
YKL177W	0	0.278699	4.37767	1.14384	0.927868	0.425078
YKL183C-A	1.27517	0	1.0494	0	0	1.17599
YKL187C	6.61802	5.92796	5.92542	4.52383	7.68745	6.00376
YKL202W	0.720064	1.2161	2.0028	0.961427	0.971384	2.81522
YKL222C	11.5014	9.76063	9.85498	8.49709	11.7748	8.06187
YKL223W	0.0299028	0.0578012	0.185503	0.0394958	0.100554	0.0102567
YKL225W	0	0	0	0	0	0.656367
YKR005C	4.03195	4.36124	4.48543	3.95111	4.90237	6.2249
YKR011C	23.635	30.1291	36.6507	16.1296	29.8677	27.5544
YKR012C	38.1586	19.9263	27.338	40.5104	31.4093	24.8597
YKR015C	9.64546	7.30207	7.21537	7.64908	7.69574	9.24111
YKR017C	20.2049	15.7126	16.7011	12.0015	18.1616	21.195
YKR018C	50.0138	43.776	44.3949	36.2176	50.0997	47.4571
YKR023W	11.3699	12.7801	15.0044	12.4253	12.1687	14.5074
YKR032W	0	0	0.417346	0	0	0.366751
YKR033C	0	2.66081	4.29757	1.85242	1.61718	0
YKR040C	0.672277	0.91695	0.706872	2.34927	0.582613	0
YKR041W	2.40303	2.27514	1.99383	2.13119	2.61301	1.72256
YKR043C	232.367	210.683	220.805	250.998	200.866	249.482
YKR045C	14.1775	10.2774	11.6348	13.7595	8.62639	11.8844
YKR047W	78.0264	76.5732	82.8998	105.54	60.423	75.3395
YKR051W	24.061	22.4342	22.2592	22.3458	22.5079	25.6191
YKR070W	44.3318	40.4935	43.6905	37.8264	45.7704	51.0879
YKR073C	4.36034	3.58415	4.80612	8.55062	6.52222	2.96448
YKR075C	8.10659	11.4838	14.5427	24.6053	36.0967	38.5352
YKR075W-A	0	0	0	1.36708	2.3206	2.59492
YKR078W	6.80443	9.4218	10.6383	8.05477	7.65764	9.24043
YKR096W	8.89591	9.06562	9.96306	7.73571	8.70004	8.61786
YKR104W	5.53503	3.9482	4.831	5.37115	6.19655	6.44265
YKR106W	3.37739	3.17422	2.21836	3.60734	4.37524	4.4108
YKT6	177.678	170.732	176.149	194.481	161.171	182.592
YKU70	8.79914	12.0232	15.7584	7.94255	10.7783	10.5088
YKU80	3.20587	4.05282	4.07936	3.9909	3.43824	3.81341
YLF2	8.23056	9.78415	8.96681	11.0716	7.68327	7.31958
YLH47	29.9518	34.2884	32.1577	34.1952	29.2599	25.9278
YLL006W-A	0	0	0	0	0	0
YLL007C	8.4931	6.90624	7.68185	8.0459	7.02535	8.92192
YLL017W	13.0337	8.49473	8.88053	8.61535	14.893	12.194
YLL019W-A	0	0	0	0	0	0
YLL020C	36.2509	29.7029	28.9457	42.7605	40.0217	53.8676
YLL032C	8.43899	7.03791	6.88876	5.46714	7.27139	5.97396
YLL037W	16.3684	15.716	12.7173	21.4871	9.62257	20.0441
YLL044W	1865.21	1751.28	1813.58	1546.96	1804.02	1661.29
YLL047W	1.71757	1.30152	2.43909	2.61455	1.87674	0.0204123
YLL053C	34.148	26.6566	22.8816	31.1634	20.675	24.5987
YLL054C	7.17315	6.75877	6.23101	5.92818	7.01047	4.78693
YLL056C	8.64732	7.27722	5.76001	7.94283	8.32902	11.5157
YLL058W	15.8626	15.197	16.7453	14.4909	18.1888	19.3345
YLL059C	0.730015	1.48136	1.49094	1.56838	1.95831	1.00066
YLL065W	0	0	0	0.131411	0	0
YLL066C	12.5393	10.3123	10.6667	9.4045	11.5882	11.8677
YLL066W-A	0	0.495197	0	2.8365	0	4.8778
YLL066W-B	0	1.65505	0	0	0	0
YLL067C	13.0147	11.1115	10.513	8.95107	11.0741	10.9554
YLL067W-A	0	0.00190557	0.0527204	3.51744	0	5.53161
YLR001C	10.3519	11.0016	12.6136	9.23454	12.9414	11.2787
YLR012C	0.272861	0.575782	0.923343	0.413042	0.284363	0
YLR030W	10.6361	10.7121	10.4237	6.95045	9.30465	9.16021
YLR031W	8.21361	10.6487	10.563	3.92973	6.60994	5.35484
YLR035C-A	31.9899	34.8778	35.8059	10.1832	28.2669	23.2508
YLR036C	19.9575	19.9292	19.1686	16.8053	20.7524	19.5072
YLR040C	48.6876	38.2897	69.4113	23.9132	31.0544	30.8999
YLR041W	26.076	20.9989	34.5984	11.1616	14.8503	10.8955
YLR042C	15.6521	11.8245	24.4066	29.1751	18.807	16.5409
YLR046C	23.2463	17.7967	20.5074	21.5561	24.2825	25.5291
YLR049C	24.2015	22.3855	23.4871	12.8034	15.1175	11.5269
YLR050C	156.188	108.24	129.714	123.89	147.581	109.813
YLR053C	10.3916	8.04838	8.15275	7.54699	8.08241	13.4698
YLR057W	7.83859	8.92048	9.43425	10.5027	8.31966	7.6611
YLR063W	8.06123	6.80139	7.11836	9.6063	9.08792	7.01205
YLR065C	108.437	113.246	102.267	119.623	99.8213	107.38
YLR072W	8.98363	8.96982	8.84411	8.45249	8.88401	10.0309
YLR076C	371.69	255.052	223.077	591.903	210.383	481.036
YLR099W-A	89.2533	66.896	71.0594	87.3309	72.0333	72.4771
YLR101C	81.7636	70.0741	67.5657	116.028	72.5615	93.0078
YLR108C	2.98823	3.74756	3.66458	3.27173	6.53213	4.48832
YLR111W	4.11757	3.95535	3.46581	3.0869	4.43972	5.11655
YLR112W	10.0382	7.1698	7.87818	9.30284	10.79	8.05188
YLR118C	50.19	43.0335	44.5565	48.6584	49.0718	63.0743
YLR120W-A	0	774.459	0	3456.63	0	1224.04
YLR122C	5.29706	3.85886	4.37891	8.94776	7.52438	8.89951
YLR123C	3.76868	4.60721	6.76117	9.48658	8.1196	8.54595
YLR124W	0	0.310476	0.296456	1.68119	1.0555	0.652034
YLR125W	9.06711	8.93396	9.21761	9.90628	10.1686	10.3785
YLR126C	20.1308	21.2482	20.8927	22.6015	15.3678	15.4612
YLR132C	8.0262	8.61531	10.6977	6.47392	9.14866	9.40548
YLR137W	10.7837	8.96936	9.29233	12.3858	10.6001	12.6811
YLR140W	6.52636	5.48907	8.64079	13.3412	10.1794	11.7125
YLR143W	16.4504	16.3493	15.2822	17.3893	15.953	16.3018
YLR146W-A	167.254	189.034	191.708	265.117	187.349	180.225
YLR149C	7.12648	7.22127	8.52905	6.48216	11.8912	11.298
YLR149C-A	0	0	0	0	0	0
YLR152C	41.2504	32.2427	37.4639	27.195	39.7929	39.9057
YLR154C-G	0	0	0	0	0	0
YLR154C-H	0	0	0	0	0	0
YLR154W-A	0	0	0	0	0	0
YLR154W-B	0	0	0	0	0	0
YLR154W-E	49.562	36.0266	48.8431	77.419	62.3838	30.7891
YLR154W-F	64.4655	58.0247	49.7398	102.736	72.831	68.8931
YLR156C-A	7.54491	1.3582	5.58102	31.3751	12.1868	2.05479
YLR156W	5.85348	4.24335	5.74322	6.2148	8.17655	3.18274
YLR157C-B	97.2954	100.537	121.992	41.0533	81.1982	60.8355
YLR157C-C	7.31015	1.35722	5.67873	27.2816	11.6282	1.97002
YLR157W-D	2.43384	2.55722	4.3933	4.32212	3.16217	3.45729
YLR157W-E	1.10341	0.32469	1.17186	1.56269	1.10915	0.118386
YLR159C-A	3.8572	1.41292	5.61994	26.9433	12.1689	1.92041
YLR159W	5.85348	4.24335	5.74322	6.2148	8.17655	3.18274
YLR161W	5.85348	4.24335	5.74322	6.2148	8.17655	3.18274
YLR162W	0	0	0	0.288991	0.194827	0.611663
YLR163W-A	0	0	0	0	0	0
YLR164W	19.2908	10.5948	11.6201	15.6989	15.9977	14.6097
YLR169W	22.7378	21.5351	24.8348	27.1545	20.2902	28.9692
YLR171W	21.3746	18.6106	24.8898	16.5436	16.5561	20.5069
YLR173W	9.13056	7.56506	10.0134	9.06379	8.6579	9.06093
YLR177W	32.3336	31.6632	34.657	26.6381	49.0685	57.7424
YLR179C	336.899	311.988	320.627	376.932	345.635	422.243
YLR184W	0	0.394696	0.169695	0.30352	0.204467	0
YLR194C	1492.07	1528.05	1488.11	1050.92	1262.59	1501.47
YLR198C	34.1995	32.8588	37.7931	87.9082	30.5842	48.7484
YLR202C	22.977	18.5667	18.9882	22.7981	20.7843	21.5124
YLR211C	8.27093	8.6319	12.0104	8.27398	6.09707	6.5118
YLR217W	73.3204	110.869	125.422	44.9933	131.783	84.9214
YLR222C-A	2.146	3.05595	1.79331	0.668601	2.15053	0
YLR224W	36.5143	33.5265	33.5687	48.0869	39.5845	41.8701
YLR225C	33.8983	44.568	49.5108	35.5444	37.0843	40.6839
YLR227W-B	63.42	64.9722	75.6438	22.4665	49.4696	37.9459
YLR230W	294.798	201.208	219.279	234.703	249.56	222.687
YLR232W	5.82531	5.67232	5.84255	2.72168	16.3306	6.96033
YLR235C	2.83832	3.42694	2.65793	1.59812	2.0207	3.20666
YLR236C	5.82401	4.63518	4.42177	6.4919	6.26774	3.67528
YLR241W	70.382	55.458	61.9885	39.8905	59.0207	63.5757
YLR243W	35.896	44.3315	43.806	63.4296	43.5863	43.4569
YLR252W	38.5513	42.0571	47.8545	39.0862	51.3278	75.1873
YLR253W	24.0849	22.884	24.7591	25.0981	22.0898	23.1571
YLR255C	0.83109	1.38658	1.36621	1.45875	0.865025	0.540673
YLR256W-A	74.7711	77.3195	95.4887	30.7113	57.9524	34.1986
YLR257W	460.487	534.363	598.019	395.025	468.596	633.662
YLR264C-A	1248.06	1571.07	1274.29	856.426	1621.25	555.858
YLR269C	5.72669	3.12228	3.21921	6.99382	5.33112	3.52233
YLR271W	8.77671	11.7384	13.2855	11.5971	9.38819	13.784
YLR278C	30.1105	32.002	30.2971	23.898	29.1638	27.6814
YLR279W	4.22335	4.82121	3.8803	5.89416	6.28192	9.65408
YLR280C	0	1.32999	0	1.08099	0	2.19195
YLR281C	6.46282	3.87261	7.10202	5.51319	7.31669	10.0861
YLR282C	5.70345	2.60367	4.93338	4.57121	6.95871	2.84178
YLR283W	16.7855	16.0351	17.2627	13.0774	20.0884	18.4508
YLR285C-A	13.3511	4.29612	9.59846	30.4192	18.5336	18.5849
YLR286W-A	0	0	0	0	0	0
YLR287C	31.0677	32.8758	33.0227	42.6197	28.4723	28.8417
YLR290C	19.749	24.098	25.9192	19.2055	23.0036	22.8288
YLR294C	106.217	105.353	121.809	116.787	122.434	111.447
YLR296W	0.226569	0.562413	0.192654	0.288292	0.725193	0.338477
YLR297W	85.6148	65.534	77.1674	104.362	89.1773	98.3599
YLR299C-A	0	0	0	0	0	0
YLR301W	139.969	143.145	142.697	143.121	158.103	166.725
YLR302C	0	0.308235	0.268865	0.795778	0.360328	0.289866
YLR307C-A	11.0184	14.2453	19.9545	13.8378	20.5142	28.4447
YLR311C	0.79317	1.44446	0.952793	1.23244	3.45222	0.29794
YLR312C	2.02967	2.23267	2.94082	3.56901	4.76857	5.37081
YLR317W	7.11542	4.20443	5.99802	8.07584	4.26051	10.932
YLR326W	8.87734	11.5329	13.0951	10.1928	10.3138	11.6457
YLR334C	0	0.672847	0.383288	0.944203	0.173646	0.324996
YLR339C	1715.4	1322.04	1105.89	1301.6	1343.82	1423.01
YLR342W-A	3.15034	1.17079	6.97891	1.89567	6.7937	0
YLR345W	22.9272	26.4715	32.1108	18.0111	29.9631	32.0911
YLR346C	3.63	8.40827	5.58321	4.69466	5.49993	10.3756
YLR347W-A	0	0	0	0	0	0
YLR349W	7.52451	8.52028	7.76976	14.8872	14.6303	12.1719
YLR352W	10.9112	9.02344	8.91028	9.13392	11.2172	12.1108
YLR358C	9.89505	10.9886	11.5275	15.2734	8.53134	11.3952
YLR361C-A	35.964	44.649	52.7532	54.372	49.1115	48.0712
YLR363W-A	77.8718	65.0466	55.4597	150.31	60.831	70.1717
YLR364C-A	0	0	0	0	0	0
YLR365W	0	0	0.159063	0.902045	1.61836	0.709816
YLR366W	0.261083	0.449448	0.585767	0.823201	1.16169	0.45253
YLR374C	31.6029	20.7392	21.9499	19.5902	25.29	24.9089
YLR379W	162.782	118.492	112.926	59.6618	122.886	77.2603
YLR399W-A	0	0	0	0	0	0
YLR400W	2.89202	3.18465	3.10567	7.65359	3.1525	4.25631
YLR402W	15.3662	13.4075	14.3937	4.97607	19.9456	10.7817
YLR406C-A	0	0	0	0	0	0
YLR407W	35.1356	26.0382	28.4431	42.6539	37.1853	35.4343
YLR410W-B	25.92	32.8451	37.4631	7.84811	16.8302	13.1746
YLR412C-A	0	0	0	2.10547	1.61093	0
YLR413W	389.823	268.069	194.191	273.703	233.862	249.261
YLR415C	3.04041	1.29507	2.0936	2.05502	1.50663	3.81743
YLR416C	1.03117	1.62834	2.17201	0.682224	2.2484	0.943535
YLR419W	6.31782	6.43872	6.8254	6.80887	6.08386	4.89764
YLR422W	6.56891	5.68029	5.69344	5.93074	6.92393	5.26406
YLR426W	22.7893	16.9089	15.6658	18.5351	18.6036	21.0715
YLR428C	21.3048	20.3957	20.4395	11.6404	17.742	16.884
YLR434C	0	0.411633	0.529741	0.778826	0.558444	0
YLR437C-A	28.6014	16.4281	24.2604	16.4121	28.8069	47.6256
YLR444C	23.1092	18.935	23.6254	31.7375	26.0823	20.7576
YLR445W	0.266404	0.428253	0.485605	1.27113	0.449032	0.83397
YLR446W	14.7607	13.6356	13.7306	19.1986	15.7798	19.3327
YLR455W	15.8449	13.7631	15.3616	10.4789	13.699	11.0613
YLR456W	6.97604	9.78034	11.5753	9.71826	10.0622	9.66808
YLR458W	1.80914	0.748488	1.20008	0.993385	0.810502	1.20681
YLR460C	2.03143	1.6532	0.961264	3.45745	4.37878	4.12396
YLR462W	2.56753	2.44974	2.99855	5.33548	3.61764	3.02829
YLR463C	1.8737	1.01423	1.00582	1.99148	0.945082	1.8684
YLR464W	1.97424	1.20778	1.19861	1.20407	1.94338	1.14633
YLR466C-A	2.2963	5.02969	3.28673	8.05764	2.46752	9.09408
YLR466C-B	0	0	0	0	0	0
YLR467C-A	7.94724	9.46559	7.86536	11.1171	7.33117	14.699
YMC1	70.004	55.6192	54.9935	65.6485	58.1656	53.7788
YMC2	36.9	38.4216	35.9182	41.2908	30.0334	31.8886
YMD8	40.5805	41.2331	42.6805	34.791	41.2381	36.3387
YME1	29.7894	30.5577	30.0418	22.8932	33.6155	27.0685
YME2	11.5039	14.6398	15.9791	14.2384	16.5837	15.3378
YML002W	8.94014	9.9958	10.5998	11.4975	11.1961	10.559
YML003W	4.67962	4.58168	6.71657	3.55656	5.58153	4.2445
YML007C-A	0	0	0	0	0	0
YML009C-A	48.5946	46.3107	43.4403	57.2352	29.0863	48.7873
YML009W-B	20.1067	10.2811	10.6948	26.1263	14.3344	33.0949
YML012C-A	17.7443	18.2596	17.209	20.6126	21.1432	27.793
YML018C	106.039	84.3996	86.9023	88.2106	103.823	81.012
YML020W	13.6259	14.5103	14.731	9.60562	11.7582	11.881
YML031C-A	13.8729	12.422	12.5679	7.979	13.9206	7.07754
YML034C-A	5.85022	6.05866	6.26579	1.54426	3.48998	3.96768
YML037C	4.05843	3.99613	4.17648	2.59825	3.6556	2.78548
YML039W	110.6	114.472	138.448	44.7674	91.4214	68.4077
YML045W	85.8936	93.1276	105.151	32.6411	74.5541	55.6128
YML047W-A	0.223466	0.336316	0.512545	1.00052	0.374661	0
YML053C	24.4756	32.4144	34.9536	27.5144	32.8911	29.1925
YML054C-A	0	2.32813	0	0	2.42918	0
YML057C-A	16.0753	18.2647	15.9608	7.85483	13.9094	11.5489
YML079W	106.394	109.09	112.868	107.348	109.843	132.805
YML081W	17.8084	14.7153	14.3908	13.8046	15.1842	13.0459
YML082W	13.1753	11.5462	11.4622	15.1726	11.4102	11.737
YML083C	3.18774	2.00153	2.29505	3.78195	3.48154	3.46457
YML084W	0	0	0	0	0	0
YML089C	0	0.306589	0	0.540339	0.918045	0.53171
YML090W	1.46941	1.66485	2.86159	0	2.8931	1.92915
YML094C-A	2.60706	3.57721	2.35455	2.83921	0.973899	2.09432
YML096W	24.9877	21.6	21.4405	29.5618	23.6086	23.9362
YML099W-A	7.82304	10.9325	10.0722	17.0706	7.08479	15.3964
YML100W-A	1.56576	0	0	1.89567	1.8259	5.01106
YML101C-A	5.42168	3.14044	4.0229	9.9954	6.00266	4.17156
YML108W	58.9621	50.8505	43.3265	101.495	42.2922	50.2967
YML116W-A	98.1828	86.6018	87.565	92.8886	72.8286	113.222
YML119W	28.3164	25.4056	27.9865	28.9218	23.4327	31.776
YML122C	2.71707	1.85015	1.24477	3.27057	2.31197	2.6775
YML131W	16.6287	14.3537	13.9401	23.4409	25.3329	21.1459
YML133C	9.90555	7.89971	8.09919	8.07439	9.37668	9.23497
YML133W-A	13.101	10.4012	9.72777	1.71206	11.3916	3.09484
YML133W-B	0	0	0	0.978754	0	1.17057
YML6	28.2847	32.6434	33.8315	28.9422	31.5918	35.6713
